id,text,author.id,author.public_metrics.followers_count
b'gAAAAABkk1Q0PSsci1pUQSVg7foBdEXbnB7UGoW_EhyHfqcThepkYFEH1esd0DEzKDrOZJpdp73NUIfkfZLiSY5-vmuYMwjm9LSTLorq1TyQTh9PC9Tk6EI=',"@sportstudio @FCBayern @ManCity @Skulle59 Im Fußball und generell im Sport kann es eben immer auch nur einen Sieger geben. Im Fall von Bayern wird sich der Erfolg wieder einstellen, da bin ich mir sicher. Und wenn Sané, Gnabry, Mané, Musiala und Co. auch mal wieder treffen und sich den Frust von der Seele schießen, dann",b'gAAAAABkk1Q0b8ihLWjSxNuKLbSxbqAv0ot8iuaiGPyCLuDQS8V85rvNjsUGL_J0lidQGUwPkfPwGieZCByfn1RXP0VFOFq3LKI10KZkmonuDB95TTUmCUQ=',227
b'gAAAAABkk1Q0py_MY-iKcTCiV6RcKfNsgIX7WTkx4Pdo2-e1hVA18Dw1UruQXg-4lgO1i4iMH313J2mmC9rnkJPDYHIh-88XzoRsl6bMhoXBqQhnlG9lkpo=',"@martyna_lin Nicht ganz, aber mal aus der SPD ein Schritt in die richtige Richtung: https://t.co/WlWzl9MV88",b'gAAAAABkk1Q0KbD7z1K4cSzcXic7wlcXrOaE94jebEjfw9tvKxgfiWytRpCOQELgPpYpcGZcDIzyYIIsowQ2H6TfmKqHJx40uA==',651
b'gAAAAABkk1Q0EaaHIsp-VrR1ZIeEHT8SI-2bAkoCA4D2Wccr6mJ2BI_6FKSKLFi6dgZM0mlG5YjLcjZKCX_0e5RQK9kFZUZNw03HgGM3laJOIiLPGyUaSc4=',"@jagodamarinic Meine Antwort wäre wahrscheinlich beleidigend, also...",b'gAAAAABkk1Q0B2PcWm3tH4DxdKyf495UmRu0kxJEo105faV5DU0Ei8ipRQ5Sl9e6uU8zZTvIsJrFbN18ugWbg-3Sflg_fD_3t1wxxbjjMQ8i_so3GY85JSw=',10
b'gAAAAABkk1Q0BdSFlVK-YFwfk2GZQhOLPhMLgeHsYFUj7CcmM1CfhjuUm5COhSvjUDCOWWAJvL_d-gQeFfUPqb0jUW09P4en6PdjwWX4tGlH4amHrwkEtGE=',Verkäufer/in - Berliner Warenhaus - Festanstellung\nhttps://t.co/YMGCdfzVZ9\n#jobBerlin #hrjob #hiring #Verkauf #Textil #Damen-jungeMode,b'gAAAAABkk1Q0s2I_a35KXofE4VdPUTA40gLLjUE7ILpYbqxKhIk63YqdAOdMjaZJ-Rln5Gf3aToUYY0a5dME7szHwkixgXQ2pQnkaHSApPHSUszK-SKE_Ug=',348
b'gAAAAABkk1Q0EB-3fuWmLaQDtZcGbicOmtPyA1UrR13uF2MX1im6NgESaG2wEAQeTV5qwDtD-94acvy2ak1E7c4bbTskVOfREUHmfEGocxr9CMpWfsXO-ZA=',6.Trump ein Jammerlappen\nDoch die Anschuldigungen und Ermittlungen könnten am Ende den gegenteiligen Effekt haben - Trump mittel- bis langfristig schwächen und seine Gegner stärken. Trumps Endspiel besteht aus grundlosem Gejammer! https://t.co/Xfuh88Qfqy,b'gAAAAABkk1Q0OZCJzj773zHq21aJNERDu6nd6PvjZEOvS_9Wy27kTJCT_EzLeuut4-_IZw3VBd0m1FH_WhKhDYeeEK_NBrJBMA==',1056
b'gAAAAABkk1Q0WshLSixmC6KYerUOE2ZGbuCwWKGAUIb2cERipT3ukow0IcmIlTzGOqtGfwjCH9i4O-MselYkFoyMUt53qUnV14X-4-IPfZqktiSXMBtZ2_g=',@Tim27081 Absolut.\nDas müsste viel öfter passieren.,b'gAAAAABkk1Q0xXQm6ihJ81WJYUoMOAsmPlxN-1nXqW73QxjNy9P41ohyU6rmGIsqq5wIJCdYGnJAskTLoFYAgca64W_V7qf2v6_B8og70_EgAGYOoqBo44w=',19377
b'gAAAAABkk1Q0EQN4IdRKx7tVj4dt_8zH7u0CCcukxTpaf5bksBCZwBvKEVXiIEzHYvLenFPhkIXXOajAQjYf8HutHn8LEEc7tLeGty2dQ_YQ5WyX1ZrwQi0=',@tosid @pghirmai Und welche Chefetage verdient sich denn eine goldene Nase? Der Vorstand?,b'gAAAAABkk1Q0FRL4YU_b9-ta0lOCAkZGtsuLQNlbvY74Ho6CRzWbWddT65kziVLR00BfdmkV1jAzW3XrE3eSxbFIgR5CHLtUpw==',10072
b'gAAAAABkk1Q0hA-EnwKv1iVxBhIU6Z2GL-8WY27f_DPopNV40PAf_o7qbBcLgNNFM5ODJAXhWbLB-yo9KG31KE3nL2xBo9DBir4G6uevLWLg2NgjZJjKkQU=',"@ackermann_roy Danke, hoffe ich kann morgen zum Fußball. Zum FC Winterthur auf die Schützenwiese. Scheinen ähnlich Gaga wie wir Unioner zu sein. https://t.co/Rb20X6qTaf",b'gAAAAABkk1Q0A6zFKSBQ0dnZuk7SrhQiyDoC1tUY177vTQEoNhXzd32t7GkWe8U_puOsPQANOay4l5lTcJe5hXCfO_psLCiVTQ==',933
b'gAAAAABkk1Q0-qdCAb3HazSuPhHaiYwq6WLQmQ4c0Uvzb3zMGqpJuGE1F6rIa6B-6ceyje_U19ZbTyarAhugWUp7y9hvUFMf36GZ4V1NSYCFMilb-TxUcv0=',@back_andy_09 Dankeschön https://t.co/HfIkCIWSDS,b'gAAAAABkk1Q0vkZ3eQL_Iag3bXqKb_vMx_vxaRuE3CgWRe7dmsOZkOvOzwf1RWBVnMc8ufSZQL-kgui8QI3GwRu5R7byCabX5XBiZha_7hO6jbVbGLYyYmI=',228
b'gAAAAABkk1Q0LO-Ahl0e5LwwN9rpqHY-ozmXRN0z1fGjcT-R2rhHn14W6sNbj4dE9E9iwoXo2JiRmJ7BLHNeBpz5xxux-vK-G6TvOWVZjTBuCcVAVKqWgRc=',@narrhallamarsch Aber könnten wir noch mal über Sachsen reden?,b'gAAAAABkk1Q0p-6bOOA7fzfRUXiu_2vyePOpYPOlkSO4t0Oixu35gUW2uFgUj2MrPuk7O87uoqAZGlHYmtvS5b8MhmvlwatX8-vF6F3IYIyz-_6oecCIk30=',437
b'gAAAAABkk1Q0-OSEUDnWbYOZtu3bnw7HGpJfvutdFLwIHIGk9tU0MnfPc9_Rcze6JhtQXjwO4FIfE-nN8QknJv-OFBtZWALTwaBH4WLtvEYprtd7yLK3HRk=',@JeanVanRijn Ich höre es…. 😅,b'gAAAAABkk1Q0xCS4unPibzkNHaqCu0JZEl0IPuUCPEbId49nxVvXYGDslpkHHDMe_WjPey3qG73r8E90uw0OluxeJb6RiJYHlQ==',463
b'gAAAAABkk1Q0I04aRYiV4WGnybUYocyYvasBaGMjy8ngB9_w9O4PpdRU-XtV_MzWHR15QdwW9MSEnIh4T4CaKjr8aupF4ldxrLKd25-mskPO6RzKuKfB-tc=',"""Und jetzt?""\n\n""Jetzt brauchen wir neue Indexnummern""\n\n""Weil die ja auf Bäumen wachsen.""",b'gAAAAABkk1Q0jhV-lZRlJcNKDlPU2UmhS7GIJv8mBXie10Sy4qKE-7jelUUyCcVgslS2GQ-g19MSHnm6oRuItk5rDFoggiV_ZYzVbiWok7tGM_eC6zfqqmg=',421
b'gAAAAABkk1Q0DidmBdkL2fq4xZLZOcUS9u1rFUXi_z8cEyz0IGv46syVBXuFBQs0pSVJHsqQ_wqi8nWZcQa7pK5gt53ojPhMTe0WjCB78SUCeLRj715ziXc=',@LasseHallstroem @_donalphonso Was ist damit gemeint? So gut ist mein Englisch leider nicht. Die Googleübersetzung erlaubt gefühlte zwanzig Bedeutungen. 🤷‍♂️,b'gAAAAABkk1Q0cpTXCqpA3hShBwahfw-UehAbaogOF6-6iFXLtm0Ro1yBadNSg762P71i0b81DW0MxkwFug4Fc3eRy5EVcKgdjA==',1041
b'gAAAAABkk1Q0jJc2Gk9k_DnAPHJqPEtUX0mYhQ_uHUrySHKBFlnK0kYr8Ynl7GXhgms7VcZdDbVcUOXqmwgk0Mu48nSqkmuq020e_INNYpNtFfTE9HujG9I=',@SHomburg Netzfund..... https://t.co/y0JnNVd89o,b'gAAAAABkk1Q0BKKKe13K17af2X2ln5vyWCWZhOzzESkAUOXOIMB0Dmkq7-Vp3HDvc8mjOxaJbAVqiOeRrlESOurias892_LsqIBR2mIQ7e4vROiC9O8Jpm8=',1537
b'gAAAAABkk1Q06ZBCn2u1znMbMuq3CYA8ohvpkq9q6hpdWYgWhemqyT855_qD4a0488A7lCtsiae7k7fdruhM0kx_2qx2WVg755Cfht0pRg_KeoIaqwaTjy0=',@Engelskrieger77 Dankeschön in Deiner Runde zu sein.,b'gAAAAABkk1Q0s3IZkiDVFTFU4QVb--EYS3dyh7hr1GY0ZXXnZr56EJ5DVY_B2e1LuYfYojuTjnwhgxpk3qFPYQKlTBzkO6IJZTBQvhUQT3IcLKbCNZevV80=',881
b'gAAAAABkk1Q0pA_A6CIuoST-OjLYe1K2MKD4F6A2tFDirL-pCN8xBtm2vSqmwo5aW-vrWShizHu75r_8yflDOs1uhrleXVEPN2VLTC0qFg76TENgSodKrKo=',@tagesschau Die Grünen machen Deutschland pleite!,b'gAAAAABkk1Q0uaoCgPimBe_Ulw4ew_vY5Lq6B0OIoPZZPXITASFjQLVcCvPRa8jpZs2-C49e1TC3PEADcadKYxgm1fe7Fu-nCg==',92
b'gAAAAABkk1Q06DgmN3zLtqHHN1snSP5H_4UARkqaQdAx7T4BU0XNjunHX3v04VlroDZcYtxJEN72slxZdl9HJzk1PnSEB-PCisi9GINsLMgxdBL2vJnbsGs=',@nouripour Gilt Ihre Empörung dem Filmen der Enthauptung? Oder dem Enthaupten generell?    Das ist doch alles wieder nur Heuchelei.,b'gAAAAABkk1Q08KnRyE63KFg_dRaW_DKOktMJzzHgz9aLUMn4iS2SosDxTTqC1QjnJOOuuLKgA_kUY8UmR83rQgFmcpMeXWawHQ==',650
b'gAAAAABkk1Q0ZOl6hlZNmSK2SyZW7XcBh6d0BByd4eLt037aMAvxKx_gveUtaNrOjmJQbw2t2GHCMJv2M_KfGlwr-iJa2l_hj16r0nuKA_-R93ztC6NuPF4=',"@Lemmi1404 @Georg_Pazderski @AfD Bist du dumm, oder dumm? 🤔 hmm, ich glaube du bist dumm!",b'gAAAAABkk1Q00C211g3RgjFLbMhutaCPSla0Uv40_C-7TSRWfG8XsiuxSF5-kbegLSh0fZVdoE5DJfQ4c3-6KVGbjR8bzlKLk7olXXNzZCb-JTxBh1q4K6w=',2776
b'gAAAAABkk1Q0W-pnqoz9v6NvkQ7AlxFmXTJKfUSL16hG8893H0oqm4InWeHtuSstdg2hyXs2mlOYxEtd7INcGAxeU1ypGsMIddbEgyWM4JvVj8mrvj5NhyM=',@KatscheBeck @HerrBergmann1 Hätte ich nicht besser schreiben können,b'gAAAAABkk1Q0BjLIh15U_rE-ibGRrJymsDIHf_2Rg8Rtd9rf_ubICDo2jD5mVLRQ1qj4ZrZqnTiUCrGDFhDMXn6jUPas3zj2-rQehiARD6blFCk_nnoXGOM=',337
b'gAAAAABkk1Q06TWWIkdeTKebrlieQJzFmP5Ec0lhaJ6dhEb1E3Z2y67EkTWzUGPWSVVWDrymBE2RDxPLrZIC-dK3rRS_Zg2PlkyNhm2NsSyhs4uNc6ZNSYw=',Bürokauffrau m/w/d Vertriebsagentur\nhttps://t.co/VbmzIsB1lB\n#jobBerlin #hrjob #hiring #Büro-Verwaltung #Sozialversicherungsfachangestellter #Rentenversicherung,b'gAAAAABkk1Q0D7YRPetT_T8h2OxKiUqqdO-x1vDw6fm3eymS8G4PPVDjI70gGp7hocOuvoKI4Dvwa8pufLxX2Y-mwlRUExp9GZ1WwSsEGzIyGAD6kXva0ns=',348
b'gAAAAABkk1Q0-CW96IYDg6CLMzsSlq_kZMm4F494SRwdt42bS2QoxY3aN9tBRjZEIbAVD2a5FyZsWX14yqrPmKmQzZie81JpN1C6uKqGfgySYslpNp4OnpE=',"#12 Weißensee, Pasedagplatz hat 5 Minuten Verspätung https://t.co/2bJrYq31do #BVG 22:03 16.4.23",b'gAAAAABkk1Q0h_LmfjMb5MNbpwpWd7_3XoAvpZMZWkCGAanQyEdmLXmolMYF22E_52Gjy6MDEPImBhqGeMmLAAlljixrs21OHeqbWer74_j1bwb0obIo9mQ=',1672
b'gAAAAABkk1Q0ptMFggclV4WbSmCAxTE9-c0cHKeohq0koD8iZFNpnvfMS3kDZbsac5-YmA31bXeQik7SxQwzm0PEryHbJgXRMhhNx0rWSCBZpp_a1_lzjfc=',"""Klimaschutz ist grüne Ideologie"" brüllen, es als Hysterie framen und dann zum xten Mal den selben widerlegten Schwachsinn als Beweis ausbuddeln. Wenn du dann nicht mehr über ihr Stöckchen springst und sie ignorierst, nehmen sie das als Beweis ihrer Weltanschauung. So lächerlich.",b'gAAAAABkk1Q0MT7xBVqukqmLK28d-_yYauPO-UZ-iuOoH9XZ21-38WwAglCY53or6CI90u991RS86oCwTQgpjof55woJsWncXw==',953
b'gAAAAABkk1Q0tRFyXNwhcT7urryFtKLKCof2SneV2fELV4fxAOEMQ84lueJNfBu1zHYMaWWRDL3oW-dMLQYqzY7SrS4CQVSZtEZFMejdbJrz2hYl4Q9937o=',"@Steffi721981 Das glaube ich lerne, und das in Massen.  😉😜😂👍👌",b'gAAAAABkk1Q00Mf-IeSpTTJdB_1W-I61VT08Qd0h-LuqRROFg0uQK7yj-lrfmXmQfeHh9b1mDfdp5FS4r2DgOMDrY2lyU6f32g==',2513
b'gAAAAABkk1Q0ArGAT1QeZhe2wSGh9goC7uEticz_yfa6ZmZqimRkVoXhkUsqgWZ4CWuIDFcp-uEUdmlXywIToJyTCQu8KTO5_SVTh_CnSyk28XYM5ezYD3c=',@M_Ostermann @Regendelfin weiß einfach ihre Zeit sinnvoll zu nutzen. Ganz einfach. 😉 https://t.co/94hn1QsitO,b'gAAAAABkk1Q0cpV-8NaJfwaqTbthfuFITJr5XWuzbh0o9N2wEmbnrkMooAUGcMg0Xk9o8qxiLZ7n6gH20MOce1kAqSIwtlvcag==',374
b'gAAAAABkk1Q03GI_XXE8ihrSv3xqoddDeY92dLwlaxH6REvX9v1jra9_QadknKyM33iYHuQnCVvnZtTZqavnmbmLgR7O652WzmWZ5neaeOPvd1s_uqT3MpE=',Außenhandelsassistent M/W/D für Werkzeughändler gesucht\nhttps://t.co/rn36Sn7gZO\n#jobBerlin #hrjob #hiring #Office #Groß-undAußenhandelskaufmann #Außenhandel,b'gAAAAABkk1Q0PoOmVGIeL01p4wtRcTRmy-byPvKTp-E9Ar2tfbm1XRgeZdXmeSlHnuQonJpm9kDd_bcZFaDd-JAhSLv-9MSiNDFuLtNmPh_mE2LZQfvUt3I=',348
b'gAAAAABkk1Q0SERB_kOKsJqaVSagN0ouRcC8o15WHd-oKHdREdyEnt-4GykJg0t8aM1VAKVdwhf6QviLWFWBErsZQrJWo5_fKWAcW2HNdC8itFWhW4x2qCE=',@binangixd Wenn du wen suchst im here (auch wenn ich erst neu bei dir bin 🥹),b'gAAAAABkk1Q0rnFQyzLupJ89uU5vtgUtJRQDh1G17hqz_pCEnRd3Rl2E85MYuK5GbNrgf9OqJ5EVMij_AgIJRZQd865N41QlMw==',178
b'gAAAAABkk1Q01pkpOsuU6nVO8GAoIMENrkk9VIgpBt25t5lPvvDiAwdnKJF92F6Gbfc8PJqozHs5HBc0kcqHE4J28imHnvAl4TX_Mgim0rtDdb75U32vJto=',@footils Das ist doch für Parcour....cool https://t.co/dfQavaCTm2,b'gAAAAABkk1Q0WsfgbxOf-7a9d0O63ItHqiJA8DWeJ95D0PzNWdEWIfoxkbYP9nO6PFvT8YRgI2Mj5ecktXDxQqL0GNYO2DMsdw==',2345
b'gAAAAABkk1Q0BkKgniZWRb67sbkI7FH-n1qxezAb6H_yCMUagKKw4m6Ae4uKJ4MVSZgoewwOM-3lP0Ml3BPCR5SvAia8Lpn8RcPPb8H36slUBYtD1ANf52U=',@GrueneFraktionB @Bettina_Jarasch Den Stau hat grün forciert und provoziert,b'gAAAAABkk1Q0Za0QDnOmlzb1xDduXfoJvIB5RzKXG-UDKlnUHh_rkjNp4SYNWki8D1Zetl3qNMgIWe-6Q7g_XC_rdHsSCz1o5BpPwPZp28V4RE6Gqb7cIhs=',6
b'gAAAAABkk1Q0d737NjOaJv1zW_AcHOZt0B8aZeKSoBOdY2gW4CDnAVlZE4nsg2yy4GsDBisO5QwJK65tquU-sLek9hlSg8tAs4RWVRSOiF0I8ASOgiHVEZE=',"@steffenundercov @BastiMasti_ Dann bestimmt nur 702,10 Euro🤓",b'gAAAAABkk1Q0MRoDaatEj59kgDgG3A2JgCpUO9tAxKpAW-6PFjWOB4ChcgeYsHaPyZtmT0t-EXvNqyXvzH0KePRSWNFH5KunIkUAGNB377_xpJ6T3GU-FrI=',14
b'gAAAAABkk1Q0S7WeKNINFXb63szoBOVLcClmMLJdD80e2OskTACB09ghgUGDGtZfAANgrEEH7unH0g2CqfhgWsG0pmzv0qreQFJipFIe0yfwSs3xjL_2sIs=',@mad_man_running Ich hätte eine Frage dazu 🖐🏻,b'gAAAAABkk1Q0FGp5K6R1llorFHxC441GI6nR01xHQ8UEl1Xx6RuyKkg8WHNplzGh77fJn-SJDx_ENmHk4vXDVNmnD_z3pY-mnAiReNsGFQ2vZfU3-YtHSfQ=',277
b'gAAAAABkk1Q0inopukEEsgn_ckZ4vb6ob93W_GEk75GCLat3uqq8EU9OFECJyWfNNt-VdA3uiePf7uxMnYMXn38q-oDTAVZZ85mDggwH5-PFCiJl2yrF-o0=',@jenny_nass26 @Wissing Autobahnminister hat immer recht!1elf,b'gAAAAABkk1Q0mfLYiP-0SrF6GbnxjSYPE9NemTqPo7UCUrWJTwn4PiC1fVw_vP2m4V3CEvjoxWvlH_uAAnF2IIasQey-TL06kw==',2345
b'gAAAAABkk1Q0ap5ST5sOj_iswoagUe7DpPcf7nqmnNfgjz_qtWD0DyorbKhvbcbldWL6TVCHmj5anFfjEqYTPd4kOzRNxBzmjXQeQhAy6gLlLxAJAofgCj8=',@lawen4cer Person finde ich kritisch.,b'gAAAAABkk1Q0-VaFW8OJUs1-gwXj7Y92My6xg2YUGiCbRBBK56rk7Ktchw85_oDcD8boYav7rOYdIEDdEpRUdV5jK8QkcyK4Zg==',2377
b'gAAAAABkk1Q0T6ZRnvpaXFa_E_jBVPN6l6xxR9uJESbOPOeoEAHhj4XxSmEwUABQtV5Liv8-3pwGkQ_CSJb9m6b_XtHU2iL0rKiBGtMctD6as9OAfIY1OdE=',"@O_Sundermeyer Wenn ich die Kommentare lese, bin ich ziemlich sicher, dass ich dem richtigen folge.",b'gAAAAABkk1Q04KXTSVvM-8w6SehUkvZbrwxaoNQ5Z7ruUkdlaXh0n7lflL6OhduKMussqHfHxfoFlg4Y7Zw4vdq9bG5g6v7rN9vVffepZJCfLOXqwsN0k0Q=',3385
b'gAAAAABkk1Q0Orp15kT5Zl1OdHVSKOurccf3L6NVU0HBhqbrzMFFZyYUeqLUcNL4wepqAGejSJfzTWK8STVE0TeKJzkh-cihSBA4LK1uFpvARGjHJvaX2jo=',"#RB65_ODEG, Zug 68826 hat ab Kodersdorf (planmäßige Abfahrt: 15:57 Uhr) in Richtung Cottbus +10 Minuten Verspätung.",b'gAAAAABkk1Q0_lwwQqeGwjdE1v9HsurNXjJLWgD0B5rQBVXUxXxNUMzjKvyCIrmJ5znPh_dUiVdyKXOjVjJ3ey2nY-bEw65rUbustBtQMfQbpeYMyxnVCEk=',1822
b'gAAAAABkk1Q0B5okEEDfuklvEhR3bny3guf0NE3nj21tfiGkZGwcIDx8g-wwbrZz5n2ds0-_Lv-ptstayMMVKiUFHQbbHrYqnrhCvIf8WpZtc0yQlManwgY=',"Tatsächlich ""stichelt"" er gegen Giffey und Saleh 🤷\nhttps://t.co/hybzMbYnd4",b'gAAAAABkk1Q0MhVTGXbJfIQJ3mu85Kzr3aHRTzCJki8T4L7n9aFpnOPxkMkW21m5auSGAZFDtItBPqxvhq_-sgowVsollOrYGg==',15857
b'gAAAAABkk1Q09ErHI0C_w5WUE4N236zAj3op8hBpG4WHRdTvWALIpAqqzHHOfMi6t6HBZy5PM2HvC4QdkQ91gGKdvsYqCutr4GdA5UuZUN6eIDxjW3MuWQo=',@Cloudi112 @kendo_276 @SkySportDE War schlotterbeck nicht auch angeschlagen und ist von der N11 abgereist?,b'gAAAAABkk1Q0vRf5gkgwib9kH2XYcGvTZqGzm5ofxlubBo1Ou2egJe-QfvYu1wt4ZqobySzCf9GIy3bO5WmlwFFA6CxN7Xg0HJIoZRDdYo91YGEfRcd7sBM=',337
b'gAAAAABkk1Q0wHmCQMxUyt1sSvZ-_xVA1KoJSJPFqXrvxmrUvIqjzN9XmcSzKIgAQYk_DjW8MUrBexh0JP0ota_I7es-2Q6E12s_QSMZcoBHTZ6xpi9eiPg=',"Ich denke,das die höchste 🇩🇪Auszeichnung,welche neulich vergeben wurde,Ihm zugestanden hätte. https://t.co/chFhZjffLl",b'gAAAAABkk1Q0f7tsZVk4vUp-SwLmzF0mhqK-otL9Fk6MPtGq0ccFTdwRGQ532nRRCSBPJYs4B0JOqfmecN9sGrCb8EA3jqRJaWEvOxpHu8H4bCVjRg8vVHU=',748
b'gAAAAABkk1Q01nfJvq4sU9e4d1ilzNUTuXWTN1KiZIIvSgZQ9tPOb-iaFKYQyr6TgE3nq6oP4dgbKjKNCoQWmQ8ZyiOEWmt9c016Hg1OaAP40Crqs1bgmEc=',@thelma_u_louise Die Pflanzen haben bestimmt angefangen und ihr habt euch nur gewehrt 🤭,b'gAAAAABkk1Q0rd3MLvQ3HLGYdxNhUjsaUruc3xcq4tV-FraKY_9nep7W01Uxll9c80NSy8JIpHQ1F-mmullyxAt-OLGEdXUpLky-TsYG6_RomfYMRgoy8D4=',314
b'gAAAAABkk1Q0unj99g6t9xnDnPIpClgTS_NVo7QcI1C7D34ZtpRYC3Bjuy3NCMLEY-G2oZV2Lo4GVsX1MYabk7jULSQcaCNo5JuiNoDowhcjwAeDjhdLp-Y=',"@not_a_ruscist @LaaaschM Da das anscheinend keine Einbahnstraße ist, ist da sehr wohl eine Gefährdung des Radverkehrs. Die werden nicht gesehen und können auch den Verkehr nicht sehen",b'gAAAAABkk1Q0afj1ZbBkuRy3mJhZ_h1sIQTN6Wrl20gjl2UjTDn9fMLGY4ss6qGkg_NHpOJiV58m3x54v8u2z6A6ch_SR4v3rA==',573
b'gAAAAABkk1Q0sbVvbnIYLDn1rJcfPcWqdUDXT1FSp8PjTbMx5UfKBocvPG8_ldfVpc444N981uxPw76lko_ERJHDHhLZibm8P-IX9xSKyheZlL66NcQu1hQ=',"@AlexanderLenzn1 @_LarsPetersen @Till_83 @stanziweissblau @DrStKrause @cassino84 @bmj_bund Was ich auch nur so semi-geil finde, das is aber n anderer Schnack.\n\nAuch geil: behaupten, er könne auch keine Frauen von außen holen, die würden sich nicht auskennen. Und holt dann DREI Männer, die vorher noch nie irgendwas mit Bundeswehr gemacht haben. Sorry, aber nee.",b'gAAAAABkk1Q0zH_LrnDM4fRLWScndbbmHIdyME0yTTEaLQjdZ4h7nn6ZcbvzLKPrwuhBcbluEF_FFLAbyoQUsdVWhb7d81WdbDQ0-mv_7Y8VjysGGxIR5RM=',1168
b'gAAAAABkk1Q06LP7i_8C-LU1DxF4a4sytnF2nI6hXXyxVSFOej8vsPQMPvWkki7u8XXJp1RIISlcYymGSfvYgklzGCH_sPXBYeo_bCz6IvaU1hu3OJDkSUk=',@DrieElmann Guten Morgen 😃,b'gAAAAABkk1Q0cURigTdyGRonxt4jr3_NGfJl8wt3Jtpj_77QgdYwHbnFUKsO9vrSPRD4mxIqsRXnIhdQcRtjb-sTlLQbhnif33SqO2TzhNi7scRzSBaITp0=',192
b'gAAAAABkk1Q0dCvm_PzlVEWLZRYMT8wAEvrjD58uatvu5qYSooVKNfGjdbAR2SPTZN26cWT7cZNCAoYKnRK6uPRRQaIl620dcAFpvV36TowyEsj_KdVGJGc=',Unbestreitbar! https://t.co/GrHtbWdh2r,b'gAAAAABkk1Q0CScjlYykw69IlLiT_CX-CDMHvzwOm1d_83mrSz0V8UMIbOPSg7dp9cO5Xfpr7yydoWhOTFI0S7R_Q05k-13zFQAGfAOWcuUEl9uJUubI5zw=',350
b'gAAAAABkk1Q0V4GEDWoo3f5KeoSNorhA0i3bVowZovnyW1ThiAKW92K2nJ8MxQL3ViJnFcxKp0iBFja0nKK7OHfQu_zzgFiggNwsgIZO_RxQZLAsg5ShA8s=',"@EberleSebastian @BILD @tagesschau Ob NDR oder WDR, ihr seid Angestellte vom Stastsfunk und der ist unterwandert vom ""marxistischen US deep state""\nVerschleierung und Fake's ist eure Aufgabe! Hier👇 zu der Gewalt in Schwimmbäder! 🤡\nhttps://t.co/rhggi1OI7y",b'gAAAAABkk1Q04uoUUz4gxia4Zvd3AeSfIGb2dTOhZBdsS3djQsNVdFoKwdAHBICZ9bsC_fNFoLWhUFk0HH7EANoA8wR3xQj6ZgvB3TRUGBN2kcbYVIXqdZA=',2776
b'gAAAAABkk1Q0hwzdcyzm1V7MSFGnVkmlNgLHvmkfjtcq1aAHC8gviuRVsHvaLXSiAufgrWlR1rGBQ1rAE3tAYOSVd5d-HbpEZjgNeidBVp7gWjSPf3P4VLw=',Rum trinken statt rumtrinken..🍀🍹\n. https://t.co/rpGOmMqhW6,b'gAAAAABkk1Q0lZqOVvT0vm8YmEt3x3upASt3QAQNBd9vw_mR0EiBRuWL-BB60UjqYsyOz5j4LIAqJRLHNY6ZoAiZoak5eWG9Yq1QBtXzcdfd-_4mIBGedZk=',8623
b'gAAAAABkk1Q0NY3o5xOgr7RFLAw2O47_Ikx55JBtTMNJX5KXbU44Pv5nH2pT3DQBqdv9PhlL-Mcc3oz3feUNiz-0hkispnZyFLcZm-05toPB9rHxlglt1yQ=',@vince_b0 @FSVBEN Wenn er gescheit ist 😂,b'gAAAAABkk1Q0CSrHOWdsdKKUvbcf5fL5GtpCOn5je-1VkISHT7up3cpFWdNLbp863iatUSfHsewnhogxLCULSTDburfYFzZ3fw==',239
b'gAAAAABkk1Q0OyukesQM42-a-ba25hQaF9550QzMwsDrEEgWsHYbGL8eV6OBAb5R4jxgUjpywwg62sq7bFoFmQNccAknsIOqPdvJZ1XaWGE19R1aHUadmns=',"Vor 15 Jahren, spielten der VFB Stuttgart und Schalke 04 in der Champions League. Bayern München, der Hamburger SV und der 1. FC Nürnberg spielten im UEFA Cup. - Ja ich hatte das auch vergessen...",b'gAAAAABkk1Q09KwHa5CoKlh1PiDaGFfzltLZnX3g2u3jygiuSf1E-u6LBJBcha_lnkuh5M8ojiPl1Iy7WMLpZJSF2rTexv7Zrw==',385
b'gAAAAABkk1Q0yHx2l6l1-dTzXs0gL2DzGGQ_YQ9id6o-CXt9bumRWwmhV7BUnCnmo1jSDTM1YaJpvQvmt-ZJyvN3Knj0BmUBSt2NleWgMk4AXRtenqQ1SuQ=',Gestern mal bei 1860 München im Grünwalder Stadion zum Groundhoppen zu Besuch gewesen! Auch da gibt es Kurzhaarige mit antifaschistischer Attitüde! /// https://t.co/aTSUxgB3W4,b'gAAAAABkk1Q0ttr0svEZNCmoRDEQznplhgZkXeq_tKKWY4Vc2uLgJ9XDDk8aI1ER-Fn9ntbU3yPGenpg3VXToNZD-5LLfFIS81jFnViGhwYo40qNtKTBMlk=',3436
b'gAAAAABkk1Q1zHxSm4J2NIZXe4DTmSnkM3TTNRxMYwDmfYQqgXxEYef9gg3S-168V7a72cN9mG-1aXqbJJOjKvu7RSrf22mP8Ap-bSYEyi_JLoRIvZiZVjo=',Supreme Court entscheidet: Zugang zu Abtreibungspille bleibt vorerst bestehen https://t.co/76M179tlX9,b'gAAAAABkk1Q1pTw50Pb9UPOPsQnLa_mslYwB9egzqL1gOl7wMpb66E63GukAa3B_8ad5Qtf0qNSAKKOJhQdwz4Y8PNzpJ9vJPw==',869858
